TransactionID,Timestamp,StoreName,BranchName,BranchID,TotalBranches,CustomerID,Category,Product,Quantity,UnitPrice,TotalAmount,Discount,FinalAmount,LoyaltyPoints,PaymentType
TXN005522,2024-05-28 11:29:00,SmartRetail,Koramangala,4.0,5.0,1049988.0,Beverages,Coca Cola (2L),4.0,85.0,340.0,47.67,292.33,2.0,Wallet
TXN003043,2024-05-28 11:40:00,SmartRetail,Jayanagar,3.0,5.0,1012810.0,Groceries,Salt (1kg),2.0,20.0,40.0,3.31,36.69,0.0,Wallet
TXN021878,2024-05-28 11:43:00,SmartRetail,Indiranagar,1.0,5.0,1029886.0,Snacks,Chocolate,1.0,40.0,40.0,4.04,35.96,0.0,UPI
TXN018985,2024-05-28 11:50:00,SmartRetail,Whitefield,2.0,5.0,1089740.0,Personal Care,Toothpaste (150g),1.0,90.0,90.0,5.17,84.83,0.0,Cash
TXN018652,2024-05-28 12:58:00,SmartRetail,Whitefield,2.0,5.0,1023248.0,Snacks,Dry Fruits (250g),4.0,220.0,880.0,64.08,815.92,8.0,Cash
TXN010234,2024-05-28 13:20:00,SmartRetail,Jayanagar,3.0,5.0,1092503.0,Groceries,Rice (5kg),2.0,280.0,560.0,33.56,526.44,5.0,Wallet
TXN004467,2024-05-28 13:31:00,SmartRetail,Koramangala,4.0,5.0,1096613.0,Beverages,Coca Cola (2L),1.0,85.0,85.0,7.03,77.97,0.0,Cash
TXN020280,2024-05-28 13:44:00,SmartRetail,Whitefield,2.0,5.0,1032626.0,Beverages,Real Juice (1L),4.0,110.0,440.0,44.36,395.64,3.0,Cash
TXN003227,2024-05-28 13:47:00,SmartRetail,Whitefield,2.0,5.0,1037018.0,Personal Care,Soap (125g),4.0,40.0,160.0,20.62,139.38,1.0,Card
TXN021499,2024-05-28 13:59:00,SmartRetail,Jayanagar,3.0,5.0,1039470.0,Groceries,Cooking Oil (1L),3.0,130.0,390.0,5.64,384.36,3.0,Card
TXN010544,2024-05-28 14:10:00,SmartRetail,Whitefield,2.0,5.0,1083702.0,Snacks,Biscuits,5.0,30.0,150.0,20.19,129.81,1.0,Card
TXN018714,2024-05-28 14:18:00,SmartRetail,Indiranagar,1.0,5.0,1023973.0,Snacks,Kurkure,5.0,15.0,75.0,6.58,68.42,0.0,UPI
TXN024371,2024-05-28 14:57:00,SmartRetail,Yelahanka,5.0,5.0,1051660.0,Snacks,Dry Fruits (250g),4.0,220.0,880.0,73.07,806.93,8.0,Cash
TXN001838,2024-05-28 15:02:00,SmartRetail,Jayanagar,3.0,5.0,1025820.0,Beverages,Coca Cola (2L),4.0,85.0,340.0,42.18,297.82,2.0,Wallet
TXN004518,2024-05-28 15:28:00,SmartRetail,Indiranagar,1.0,5.0,1010541.0,Personal Care,Facewash (100ml),5.0,160.0,800.0,97.23,702.77,7.0,Card
TXN011243,2024-05-28 15:32:00,SmartRetail,Whitefield,2.0,5.0,1029810.0,Beverages,Real Juice (1L),3.0,110.0,330.0,43.35,286.65,2.0,Cash
TXN000589,2024-05-28 15:34:00,SmartRetail,Koramangala,4.0,5.0,1034790.0,Beverages,Pepsi (2L),4.0,80.0,320.0,36.65,283.35,2.0,Cash
TXN020824,2024-05-28 15:43:00,SmartRetail,Yelahanka,5.0,5.0,1016767.0,Dairy,Cheese (200g),1.0,120.0,120.0,16.62,103.38,1.0,Wallet
TXN015076,2024-05-28 15:48:00,SmartRetail,Whitefield,2.0,5.0,1021128.0,Beverages,Red Bull (250ml),3.0,125.0,375.0,42.78,332.22,3.0,Card
TXN011538,2024-05-28 16:55:00,SmartRetail,Koramangala,4.0,5.0,1009743.0,Snacks,Biscuits,3.0,30.0,90.0,4.22,85.78,0.0,Card
TXN003609,2024-05-28 17:03:00,SmartRetail,Indiranagar,1.0,5.0,1074092.0,Snacks,Dry Fruits (250g),3.0,220.0,660.0,56.4,603.6,6.0,Cash
TXN017094,2024-05-28 17:14:00,SmartRetail,Whitefield,2.0,5.0,1092034.0,Dairy,Milk (1L),1.0,55.0,55.0,3.99,51.01,0.0,Card
TXN021934,2024-05-28 17:16:00,SmartRetail,Koramangala,4.0,5.0,1013749.0,Snacks,Dry Fruits (250g),2.0,220.0,440.0,22.35,417.65,4.0,Wallet
TXN011482,2024-05-28 17:17:00,SmartRetail,Yelahanka,5.0,5.0,1026771.0,Dairy,Curd (500g),3.0,35.0,105.0,14.45,90.55,0.0,Cash
TXN002845,2024-05-28 17:17:00,SmartRetail,Whitefield,2.0,5.0,1078830.0,Dairy,Cheese (200g),3.0,120.0,360.0,51.24,308.76,3.0,Card
TXN022638,2024-05-28 17:39:00,SmartRetail,Whitefield,2.0,5.0,1074223.0,Beverages,Bisleri Water (1L),5.0,20.0,100.0,8.09,91.91,0.0,UPI
TXN015539,2024-05-28 17:48:00,SmartRetail,Yelahanka,5.0,5.0,1001705.0,Beverages,Real Juice (1L),1.0,110.0,110.0,13.25,96.75,0.0,Card
TXN019705,2024-05-28 18:03:00,SmartRetail,Indiranagar,1.0,5.0,1067730.0,Personal Care,Shampoo (250ml),5.0,180.0,900.0,26.76,873.24,8.0,Wallet
TXN015643,2024-05-28 18:35:00,SmartRetail,Yelahanka,5.0,5.0,1036463.0,Groceries,Wheat Flour (5kg),5.0,250.0,1250.0,27.2,1222.8,12.0,Wallet
TXN011267,2024-05-28 18:38:00,SmartRetail,Whitefield,2.0,5.0,1015528.0,Beverages,Red Bull (250ml),3.0,125.0,375.0,35.87,339.13,3.0,Card
TXN001707,2024-05-28 18:48:00,SmartRetail,Jayanagar,3.0,5.0,1035949.0,Personal Care,Toothpaste (150g),3.0,90.0,270.0,39.89,230.11,2.0,Wallet
TXN013231,2024-05-28 18:58:00,SmartRetail,Yelahanka,5.0,5.0,1080553.0,Snacks,Kurkure,2.0,15.0,30.0,0.36,29.64,0.0,Cash
TXN021129,2024-05-28 19:17:00,SmartRetail,Whitefield,2.0,5.0,1098463.0,Groceries,Sugar (1kg),4.0,45.0,180.0,20.01,159.99,1.0,UPI
TXN011293,2024-05-28 19:18:00,SmartRetail,Yelahanka,5.0,5.0,1054096.0,Snacks,Chocolate,5.0,40.0,200.0,1.66,198.34,1.0,Cash
TXN008207,2024-05-28 19:45:00,SmartRetail,Koramangala,4.0,5.0,1066442.0,Dairy,Cheese (200g),1.0,120.0,120.0,0.97,119.03,1.0,Cash
TXN012173,2024-05-28 19:51:00,SmartRetail,Jayanagar,3.0,5.0,1076441.0,Groceries,Rice (5kg),3.0,280.0,840.0,109.22,730.78,7.0,Wallet
TXN012692,2024-05-28 19:59:00,SmartRetail,Indiranagar,1.0,5.0,1074364.0,Dairy,Paneer (200g),4.0,85.0,340.0,34.46,305.54,3.0,Wallet
TXN001176,2024-05-28 20:02:00,SmartRetail,Koramangala,4.0,5.0,1017489.0,Groceries,Rice (5kg),2.0,280.0,560.0,19.33,540.67,5.0,Wallet
TXN006084,2024-05-28 20:12:00,SmartRetail,Koramangala,4.0,5.0,1026008.0,Dairy,Cheese (200g),3.0,120.0,360.0,52.53,307.47,3.0,Wallet
TXN021922,2024-05-28 20:24:00,SmartRetail,Jayanagar,3.0,5.0,1020460.0,Dairy,Curd (500g),4.0,35.0,140.0,6.01,133.99,1.0,Card
TXN011948,2024-05-28 20:28:00,SmartRetail,Yelahanka,5.0,5.0,1002634.0,Snacks,Dry Fruits (250g),3.0,220.0,660.0,31.87,628.13,6.0,Wallet
TXN020975,2024-05-28 20:43:00,SmartRetail,Jayanagar,3.0,5.0,1020719.0,Personal Care,Toothpaste (150g),5.0,90.0,450.0,29.94,420.06,4.0,Cash
TXN006125,2024-05-28 20:45:00,SmartRetail,Koramangala,4.0,5.0,1038067.0,Snacks,Chocolate,1.0,40.0,40.0,2.04,37.96,0.0,Wallet
TXN002631,2024-05-28 21:00:00,SmartRetail,Koramangala,4.0,5.0,1085202.0,Personal Care,Shampoo (250ml),1.0,180.0,180.0,12.81,167.19,1.0,UPI
TXN021348,2024-05-28 21:16:00,SmartRetail,Yelahanka,5.0,5.0,1000394.0,Beverages,Real Juice (1L),3.0,110.0,330.0,26.4,303.6,3.0,Cash
TXN022829,2024-05-28 21:23:00,SmartRetail,Koramangala,4.0,5.0,1047691.0,Dairy,Milk (1L),2.0,55.0,110.0,2.7,107.3,1.0,Cash
TXN017557,2024-05-28 21:49:00,SmartRetail,Koramangala,4.0,5.0,1024692.0,Personal Care,Shampoo (250ml),2.0,180.0,360.0,42.34,317.66,3.0,Card
TXN024868,2024-05-28 21:51:00,SmartRetail,Koramangala,4.0,5.0,1035050.0,Personal Care,Soap (125g),5.0,40.0,200.0,9.8,190.2,1.0,Wallet
TXN009278,2024-05-29 08:06:00,SmartRetail,Koramangala,4.0,5.0,1054992.0,Personal Care,Toothpaste (150g),4.0,90.0,360.0,51.49,308.51,3.0,Cash
TXN009339,2024-05-29 08:32:00,SmartRetail,Koramangala,4.0,5.0,1087087.0,Beverages,Real Juice (1L),2.0,110.0,220.0,15.14,204.86,2.0,UPI
TXN008812,2024-05-29 08:34:00,SmartRetail,Yelahanka,5.0,5.0,1015474.0,Groceries,Wheat Flour (5kg),4.0,250.0,1000.0,40.26,959.74,9.0,Card
TXN022031,2024-05-29 08:58:00,SmartRetail,Indiranagar,1.0,5.0,1024505.0,Beverages,Bisleri Water (1L),4.0,20.0,80.0,9.75,70.25,0.0,Wallet
TXN023154,2024-05-29 09:00:00,SmartRetail,Koramangala,4.0,5.0,1051347.0,Beverages,Bisleri Water (1L),3.0,20.0,60.0,4.53,55.47,0.0,Card
TXN005307,2024-05-29 09:02:00,SmartRetail,Indiranagar,1.0,5.0,1032873.0,Dairy,Cheese (200g),4.0,120.0,480.0,18.5,461.5,4.0,Card
TXN017148,2024-05-29 09:30:00,SmartRetail,Jayanagar,3.0,5.0,1072144.0,Groceries,Wheat Flour (5kg),4.0,250.0,1000.0,28.78,971.22,9.0,Card
TXN006986,2024-05-29 09:36:00,SmartRetail,Koramangala,4.0,5.0,1096115.0,Dairy,Butter (100g),2.0,55.0,110.0,6.68,103.32,1.0,Cash
TXN020903,2024-05-29 09:36:00,SmartRetail,Yelahanka,5.0,5.0,1011869.0,Groceries,Cooking Oil (1L),5.0,130.0,650.0,30.36,619.64,6.0,Cash
TXN010211,2024-05-29 09:45:00,SmartRetail,Indiranagar,1.0,5.0,1093354.0,Snacks,Kurkure,1.0,15.0,15.0,1.27,13.73,0.0,Cash
TXN022585,2024-05-29 10:12:00,SmartRetail,Yelahanka,5.0,5.0,1088703.0,Groceries,Rice (5kg),3.0,280.0,840.0,97.88,742.12,7.0,UPI
TXN004794,2024-05-29 10:19:00,SmartRetail,Jayanagar,3.0,5.0,1039110.0,Personal Care,Toothpaste (150g),4.0,90.0,360.0,32.2,327.8,3.0,Wallet
TXN002058,2024-05-29 10:32:00,SmartRetail,Jayanagar,3.0,5.0,1051778.0,Beverages,Red Bull (250ml),4.0,125.0,500.0,33.44,466.56,4.0,Wallet
TXN007210,2024-05-29 10:48:00,SmartRetail,Koramangala,4.0,5.0,1010861.0,Groceries,Salt (1kg),1.0,20.0,20.0,1.67,18.33,0.0,Wallet
TXN020157,2024-05-29 10:57:00,SmartRetail,Whitefield,2.0,5.0,1030128.0,Beverages,Bisleri Water (1L),2.0,20.0,40.0,3.59,36.41,0.0,UPI
TXN017350,2024-05-29 10:58:00,SmartRetail,Indiranagar,1.0,5.0,1038632.0,Groceries,Salt (1kg),2.0,20.0,40.0,2.19,37.81,0.0,Wallet
TXN019251,2024-05-29 11:17:00,SmartRetail,Whitefield,2.0,5.0,1025051.0,Groceries,Pulses (1kg),2.0,90.0,180.0,3.43,176.57,1.0,UPI
TXN004973,2024-05-29 11:48:00,SmartRetail,Koramangala,4.0,5.0,1011519.0,Beverages,Bisleri Water (1L),2.0,20.0,40.0,5.75,34.25,0.0,UPI
TXN006876,2024-05-29 11:56:00,SmartRetail,Yelahanka,5.0,5.0,1084324.0,Dairy,Curd (500g),2.0,35.0,70.0,0.65,69.35,0.0,Cash
TXN024604,2024-05-29 12:00:00,SmartRetail,Yelahanka,5.0,5.0,1027013.0,Groceries,Rice (5kg),3.0,280.0,840.0,125.82,714.18,7.0,Cash
TXN013791,2024-05-29 12:02:00,SmartRetail,Koramangala,4.0,5.0,1008678.0,Groceries,Rice (5kg),1.0,280.0,280.0,3.62,276.38,2.0,UPI
TXN008045,2024-05-29 12:08:00,SmartRetail,Whitefield,2.0,5.0,1030839.0,Snacks,Biscuits,1.0,30.0,30.0,2.19,27.81,0.0,UPI
TXN012678,2024-05-29 12:17:00,SmartRetail,Jayanagar,3.0,5.0,1007379.0,Dairy,Paneer (200g),5.0,85.0,425.0,10.8,414.2,4.0,Cash
TXN010376,2024-05-29 12:22:00,SmartRetail,Jayanagar,3.0,5.0,1033045.0,Snacks,Chocolate,4.0,40.0,160.0,21.05,138.95,1.0,UPI
TXN022629,2024-05-29 12:59:00,SmartRetail,Yelahanka,5.0,5.0,1031788.0,Dairy,Paneer (200g),1.0,85.0,85.0,11.77,73.23,0.0,UPI
TXN018073,2024-05-29 13:01:00,SmartRetail,Jayanagar,3.0,5.0,1045281.0,Groceries,Salt (1kg),1.0,20.0,20.0,0.62,19.38,0.0,Wallet
TXN004387,2024-05-29 13:02:00,SmartRetail,Yelahanka,5.0,5.0,1069589.0,Snacks,Lays Chips,2.0,20.0,40.0,0.58,39.42,0.0,Wallet
TXN014686,2024-05-29 13:12:00,SmartRetail,Indiranagar,1.0,5.0,1054245.0,Beverages,Bisleri Water (1L),2.0,20.0,40.0,3.71,36.29,0.0,Cash
TXN006775,2024-05-29 13:14:00,SmartRetail,Indiranagar,1.0,5.0,1071317.0,Dairy,Curd (500g),4.0,35.0,140.0,4.47,135.53,1.0,Card
TXN020276,2024-05-29 13:16:00,SmartRetail,Indiranagar,1.0,5.0,1076462.0,Beverages,Coca Cola (2L),4.0,85.0,340.0,37.62,302.38,3.0,UPI
TXN013618,2024-05-29 13:19:00,SmartRetail,Whitefield,2.0,5.0,1026746.0,Snacks,Kurkure,3.0,15.0,45.0,3.19,41.81,0.0,Wallet
TXN004978,2024-05-29 13:32:00,SmartRetail,Jayanagar,3.0,5.0,1042419.0,Beverages,Coca Cola (2L),1.0,85.0,85.0,0.46,84.54,0.0,Cash
TXN002789,2024-05-29 13:44:00,SmartRetail,Whitefield,2.0,5.0,1029652.0,Personal Care,Toothpaste (150g),3.0,90.0,270.0,25.02,244.98,2.0,Card
TXN021635,2024-05-29 14:05:00,SmartRetail,Indiranagar,1.0,5.0,1072618.0,Dairy,Paneer (200g),2.0,85.0,170.0,1.96,168.04,1.0,Card
TXN012534,2024-05-29 14:10:00,SmartRetail,Yelahanka,5.0,5.0,1066294.0,Personal Care,Facewash (100ml),2.0,160.0,320.0,28.58,291.42,2.0,Wallet
TXN017507,2024-05-29 14:15:00,SmartRetail,Yelahanka,5.0,5.0,1060620.0,Snacks,Lays Chips,3.0,20.0,60.0,0.07,59.93,0.0,Cash
TXN018295,2024-05-29 14:33:00,SmartRetail,Whitefield,2.0,5.0,1092859.0,Beverages,Red Bull (250ml),5.0,125.0,625.0,23.24,601.76,6.0,Wallet
TXN013668,2024-05-29 14:37:00,SmartRetail,Whitefield,2.0,5.0,1047781.0,Dairy,Butter (100g),3.0,55.0,165.0,2.55,162.45,1.0,Card
TXN006310,2024-05-29 14:48:00,SmartRetail,Yelahanka,5.0,5.0,1019353.0,Beverages,Red Bull (250ml),3.0,125.0,375.0,35.58,339.42,3.0,Cash
TXN014472,2024-05-29 15:05:00,SmartRetail,Koramangala,4.0,5.0,1024693.0,Beverages,Red Bull (250ml),5.0,125.0,625.0,84.96,540.04,5.0,Cash
TXN023570,2024-05-29 15:52:00,SmartRetail,Koramangala,4.0,5.0,1039431.0,Groceries,Cooking Oil (1L),4.0,130.0,520.0,49.7,470.3,4.0,Card
TXN008885,2024-05-29 16:06:00,SmartRetail,Yelahanka,5.0,5.0,1047328.0,Groceries,Rice (5kg),5.0,280.0,1400.0,25.44,1374.56,13.0,Cash
TXN021397,2024-05-29 17:02:00,SmartRetail,Yelahanka,5.0,5.0,1043306.0,Dairy,Cheese (200g),1.0,120.0,120.0,15.57,104.43,1.0,Wallet
TXN012773,2024-05-29 17:41:00,SmartRetail,Whitefield,2.0,5.0,1022574.0,Beverages,Real Juice (1L),2.0,110.0,220.0,7.07,212.93,2.0,Wallet
TXN012163,2024-05-29 17:55:00,SmartRetail,Yelahanka,5.0,5.0,1059287.0,Beverages,Real Juice (1L),4.0,110.0,440.0,60.41,379.59,3.0,Wallet
TXN016579,2024-05-29 18:03:00,SmartRetail,Indiranagar,1.0,5.0,1049982.0,Snacks,Dry Fruits (250g),3.0,220.0,660.0,82.31,577.69,5.0,Cash
TXN007130,2024-05-29 18:04:00,SmartRetail,Whitefield,2.0,5.0,1004327.0,Personal Care,Soap (125g),2.0,40.0,80.0,9.96,70.04,0.0,Wallet
TXN005801,2024-05-29 18:27:00,SmartRetail,Yelahanka,5.0,5.0,1010399.0,Snacks,Kurkure,2.0,15.0,30.0,1.79,28.21,0.0,UPI
TXN011867,2024-05-29 18:37:00,SmartRetail,Whitefield,2.0,5.0,1031241.0,Groceries,Rice (5kg),5.0,280.0,1400.0,173.01,1226.99,12.0,UPI
TXN007292,2024-05-29 18:40:00,SmartRetail,Yelahanka,5.0,5.0,1091842.0,Dairy,Milk (1L),5.0,55.0,275.0,17.77,257.23,2.0,Cash
TXN012218,2024-05-29 18:56:00,SmartRetail,Koramangala,4.0,5.0,1003919.0,Groceries,Wheat Flour (5kg),1.0,250.0,250.0,33.88,216.12,2.0,Cash
TXN010795,2024-05-29 19:29:00,SmartRetail,Indiranagar,1.0,5.0,1068655.0,Personal Care,Shampoo (250ml),2.0,180.0,360.0,6.64,353.36,3.0,Card
TXN013261,2024-05-29 19:34:00,SmartRetail,Whitefield,2.0,5.0,1061850.0,Snacks,Chocolate,3.0,40.0,120.0,9.42,110.58,1.0,Card
TXN016931,2024-05-29 20:08:00,SmartRetail,Jayanagar,3.0,5.0,1004961.0,Beverages,Pepsi (2L),2.0,80.0,160.0,23.33,136.67,1.0,Card
TXN013272,2024-05-29 20:40:00,SmartRetail,Whitefield,2.0,5.0,1032005.0,Beverages,Real Juice (1L),4.0,110.0,440.0,35.89,404.11,4.0,Card
TXN014504,2024-05-29 20:48:00,SmartRetail,Whitefield,2.0,5.0,1086814.0,Beverages,Coca Cola (2L),4.0,85.0,340.0,41.02,298.98,2.0,UPI
TXN010385,2024-05-29 21:06:00,SmartRetail,Yelahanka,5.0,5.0,1071344.0,Dairy,Milk (1L),4.0,55.0,220.0,9.82,210.18,2.0,Wallet
TXN015283,2024-05-29 21:13:00,SmartRetail,Yelahanka,5.0,5.0,1029240.0,Dairy,Curd (500g),5.0,35.0,175.0,17.88,157.12,1.0,Wallet
TXN014973,2024-05-29 21:15:00,SmartRetail,Whitefield,2.0,5.0,1033446.0,Personal Care,Toothpaste (150g),5.0,90.0,450.0,29.73,420.27,4.0,Cash
TXN006213,2024-05-29 21:43:00,SmartRetail,Yelahanka,5.0,5.0,1044439.0,Dairy,Milk (1L),5.0,55.0,275.0,9.75,265.25,2.0,Cash
TXN011352,2024-05-29 21:48:00,SmartRetail,Yelahanka,5.0,5.0,1003415.0,Snacks,Biscuits,1.0,30.0,30.0,2.35,27.65,0.0,UPI
TXN022617,2024-05-30 08:57:00,SmartRetail,Indiranagar,1.0,5.0,1044820.0,Snacks,Chocolate,2.0,40.0,80.0,9.26,70.74,0.0,Wallet
TXN011075,2024-05-30 09:09:00,SmartRetail,Whitefield,2.0,5.0,1011258.0,Groceries,Wheat Flour (5kg),1.0,250.0,250.0,33.15,216.85,2.0,Card
TXN004840,2024-05-30 09:09:00,SmartRetail,Yelahanka,5.0,5.0,1089133.0,Dairy,Curd (500g),5.0,35.0,175.0,18.94,156.06,1.0,Cash
TXN024250,2024-05-30 09:26:00,SmartRetail,Yelahanka,5.0,5.0,1047800.0,Dairy,Paneer (200g),2.0,85.0,170.0,12.19,157.81,1.0,Cash
TXN016116,2024-05-30 09:32:00,SmartRetail,Jayanagar,3.0,5.0,1069331.0,Beverages,Real Juice (1L),4.0,110.0,440.0,5.55,434.45,4.0,Cash
TXN001240,2024-05-30 09:32:00,SmartRetail,Yelahanka,5.0,5.0,1087162.0,Snacks,Lays Chips,3.0,20.0,60.0,3.6,56.4,0.0,UPI
TXN021632,2024-05-30 09:48:00,SmartRetail,Yelahanka,5.0,5.0,1077268.0,Groceries,Wheat Flour (5kg),5.0,250.0,1250.0,165.54,1084.46,10.0,Card
TXN001281,2024-05-30 09:51:00,SmartRetail,Yelahanka,5.0,5.0,1080523.0,Snacks,Biscuits,3.0,30.0,90.0,12.35,77.65,0.0,Cash
TXN003393,2024-05-30 09:58:00,SmartRetail,Yelahanka,5.0,5.0,1085970.0,Personal Care,Facewash (100ml),5.0,160.0,800.0,82.88,717.12,7.0,UPI
TXN016978,2024-05-30 10:00:00,SmartRetail,Yelahanka,5.0,5.0,1030536.0,Beverages,Pepsi (2L),4.0,80.0,320.0,17.14,302.86,3.0,UPI
TXN017705,2024-05-30 10:13:00,SmartRetail,Koramangala,4.0,5.0,1010951.0,Beverages,Bisleri Water (1L),1.0,20.0,20.0,0.99,19.01,0.0,Card
TXN017155,2024-05-30 10:43:00,SmartRetail,Jayanagar,3.0,5.0,1010796.0,Beverages,Real Juice (1L),5.0,110.0,550.0,33.59,516.41,5.0,Card
TXN021210,2024-05-30 10:51:00,SmartRetail,Jayanagar,3.0,5.0,1028002.0,Groceries,Rice (5kg),4.0,280.0,1120.0,67.43,1052.57,10.0,UPI
TXN006548,2024-05-30 10:51:00,SmartRetail,Koramangala,4.0,5.0,1013426.0,Groceries,Salt (1kg),5.0,20.0,100.0,10.21,89.79,0.0,Card
TXN002810,2024-05-30 10:56:00,SmartRetail,Whitefield,2.0,5.0,1089183.0,Personal Care,Shampoo (250ml),1.0,180.0,180.0,10.68,169.32,1.0,UPI
TXN000410,2024-05-30 11:04:00,SmartRetail,Indiranagar,1.0,5.0,1043254.0,Snacks,Chocolate,4.0,40.0,160.0,17.54,142.46,1.0,UPI
TXN023929,2024-05-30 11:33:00,SmartRetail,Yelahanka,5.0,5.0,1042007.0,Dairy,Milk (1L),2.0,55.0,110.0,6.84,103.16,1.0,UPI
TXN021610,2024-05-30 11:39:00,SmartRetail,Indiranagar,1.0,5.0,1028876.0,Beverages,Coca Cola (2L),1.0,85.0,85.0,12.41,72.59,0.0,Cash
TXN018654,2024-05-30 12:13:00,SmartRetail,Jayanagar,3.0,5.0,1051383.0,Snacks,Biscuits,5.0,30.0,150.0,1.94,148.06,1.0,UPI
TXN013168,2024-05-30 12:35:00,SmartRetail,Indiranagar,1.0,5.0,1026792.0,Groceries,Cooking Oil (1L),2.0,130.0,260.0,2.2,257.8,2.0,Card
TXN012644,2024-05-30 12:36:00,SmartRetail,Jayanagar,3.0,5.0,1019892.0,Beverages,Pepsi (2L),4.0,80.0,320.0,21.94,298.06,2.0,Cash
TXN012059,2024-05-30 13:04:00,SmartRetail,Indiranagar,1.0,5.0,1080613.0,Personal Care,Toothpaste (150g),5.0,90.0,450.0,38.24,411.76,4.0,UPI
TXN004202,2024-05-30 13:05:00,SmartRetail,Koramangala,4.0,5.0,1036716.0,Beverages,Coca Cola (2L),4.0,85.0,340.0,15.28,324.72,3.0,Cash
TXN014008,2024-05-30 13:13:00,SmartRetail,Yelahanka,5.0,5.0,1006407.0,Groceries,Sugar (1kg),2.0,45.0,90.0,1.0,89.0,0.0,Cash
TXN008653,2024-05-30 13:23:00,SmartRetail,Koramangala,4.0,5.0,1025401.0,Snacks,Dry Fruits (250g),5.0,220.0,1100.0,164.62,935.38,9.0,Wallet
TXN006658,2024-05-30 13:25:00,SmartRetail,Indiranagar,1.0,5.0,1058407.0,Beverages,Pepsi (2L),3.0,80.0,240.0,33.49,206.51,2.0,Wallet
TXN013673,2024-05-30 13:30:00,SmartRetail,Yelahanka,5.0,5.0,1025657.0,Snacks,Dry Fruits (250g),5.0,220.0,1100.0,104.12,995.88,9.0,UPI
TXN017070,2024-05-30 13:39:00,SmartRetail,Whitefield,2.0,5.0,1072135.0,Personal Care,Shampoo (250ml),1.0,180.0,180.0,6.13,173.87,1.0,Cash
TXN004860,2024-05-30 13:55:00,SmartRetail,Whitefield,2.0,5.0,1087383.0,Personal Care,Soap (125g),4.0,40.0,160.0,7.59,152.41,1.0,Cash
TXN001220,2024-05-30 13:57:00,SmartRetail,Koramangala,4.0,5.0,1014350.0,Beverages,Real Juice (1L),3.0,110.0,330.0,8.16,321.84,3.0,UPI
TXN020910,2024-05-30 14:21:00,SmartRetail,Whitefield,2.0,5.0,1007248.0,Personal Care,Shampoo (250ml),3.0,180.0,540.0,54.04,485.96,4.0,UPI
TXN002440,2024-05-30 14:44:00,SmartRetail,Indiranagar,1.0,5.0,1019198.0,Groceries,Pulses (1kg),2.0,90.0,180.0,4.03,175.97,1.0,UPI
TXN006010,2024-05-30 14:51:00,SmartRetail,Jayanagar,3.0,5.0,1078411.0,Beverages,Pepsi (2L),5.0,80.0,400.0,27.42,372.58,3.0,Cash
TXN023959,2024-05-30 14:55:00,SmartRetail,Whitefield,2.0,5.0,1045947.0,Dairy,Curd (500g),3.0,35.0,105.0,13.03,91.97,0.0,UPI
TXN008461,2024-05-30 14:56:00,SmartRetail,Jayanagar,3.0,5.0,1026735.0,Snacks,Dry Fruits (250g),1.0,220.0,220.0,26.94,193.06,1.0,Wallet
TXN005974,2024-05-30 15:07:00,SmartRetail,Indiranagar,1.0,5.0,1003529.0,Groceries,Salt (1kg),3.0,20.0,60.0,4.43,55.57,0.0,Wallet
TXN005457,2024-05-30 15:13:00,SmartRetail,Koramangala,4.0,5.0,1083469.0,Snacks,Dry Fruits (250g),1.0,220.0,220.0,12.29,207.71,2.0,Cash
TXN000416,2024-05-30 15:14:00,SmartRetail,Whitefield,2.0,5.0,1040791.0,Groceries,Wheat Flour (5kg),4.0,250.0,1000.0,1.61,998.39,9.0,Wallet
TXN009288,2024-05-30 15:22:00,SmartRetail,Jayanagar,3.0,5.0,1019104.0,Groceries,Salt (1kg),5.0,20.0,100.0,13.53,86.47,0.0,UPI
TXN011119,2024-05-30 15:22:00,SmartRetail,Jayanagar,3.0,5.0,1079577.0,Snacks,Chocolate,4.0,40.0,160.0,18.95,141.05,1.0,UPI
TXN006062,2024-05-30 15:35:00,SmartRetail,Whitefield,2.0,5.0,1069125.0,Personal Care,Shampoo (250ml),2.0,180.0,360.0,49.64,310.36,3.0,Wallet
TXN017668,2024-05-30 15:47:00,SmartRetail,Yelahanka,5.0,5.0,1043892.0,Dairy,Butter (100g),4.0,55.0,220.0,3.5,216.5,2.0,Card
TXN021047,2024-05-30 15:48:00,SmartRetail,Yelahanka,5.0,5.0,1042302.0,Beverages,Red Bull (250ml),4.0,125.0,500.0,16.53,483.47,4.0,Cash
TXN017041,2024-05-30 16:03:00,SmartRetail,Indiranagar,1.0,5.0,1074148.0,Personal Care,Soap (125g),1.0,40.0,40.0,0.72,39.28,0.0,Cash
TXN023670,2024-05-30 16:04:00,SmartRetail,Whitefield,2.0,5.0,1059495.0,Beverages,Bisleri Water (1L),4.0,20.0,80.0,10.92,69.08,0.0,UPI
TXN021447,2024-05-30 16:09:00,SmartRetail,Yelahanka,5.0,5.0,1056449.0,Groceries,Wheat Flour (5kg),1.0,250.0,250.0,4.35,245.65,2.0,UPI
TXN003158,2024-05-30 16:10:00,SmartRetail,Whitefield,2.0,5.0,1064719.0,Beverages,Coca Cola (2L),1.0,85.0,85.0,0.91,84.09,0.0,Card
